Source Name,Characteristics[organism],Characteristics[cell line],Material Type,Protocol REF...5,Protocol REF...6,Extract Name,Protocol REF...8,Labeled Extract Name,Label,Protocol REF...11,Assay Name,Technology Type,Array Design REF,Term Source REF,Protocol REF...16,Array Data File,Comment [ArrayExpress FTP file],Factor Value[cell_line]
J132_EPF05P9_COR-L279_lung_910937,Homo sapiens,COR-L279,cell,P-MTAB-44941,P-MTAB-44940,J132_EPF05P9_COR-L279_lung_910937,P-MTAB-44937,J132_EPF05P9_COR-L279_lung_910937:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172948120113978_F05,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172948120113978_F05.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.15.zip,COR-L279
J132_EPF06P9_MLMA_haematopoietic_and_lymphoid_tissue_908142,Homo sapiens,MLMA,cell,P-MTAB-44941,P-MTAB-44940,J132_EPF06P9_MLMA_haematopoietic_and_lymphoid_tissue_908142,P-MTAB-44937,J132_EPF06P9_MLMA_haematopoietic_and_lymphoid_tissue_908142:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172948120113978_F06,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172948120113978_F06.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.15.zip,MLMA
J132_EPF07P9_Hep3B2-1-7_Liver_1240147,Homo sapiens,Hep3B2-1-7,cell,P-MTAB-44941,P-MTAB-44940,J132_EPF07P9_Hep3B2-1-7_Liver_1240147,P-MTAB-44937,J132_EPF07P9_Hep3B2-1-7_Liver_1240147:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172948120113978_F07,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172948120113978_F07.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.16.zip,Hep3B2-1-7
J132_EPF08P9_LB373-MEL-D_skin_753581,Homo sapiens,LB373-MEL-D,cell,P-MTAB-44941,P-MTAB-44940,J132_EPF08P9_LB373-MEL-D_skin_753581,P-MTAB-44937,J132_EPF08P9_LB373-MEL-D_skin_753581:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172948120113978_F08,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172948120113978_F08.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.16.zip,LB373-MEL-D
J132_EPF09P9_MDA-MB-468_breast_908123,Homo sapiens,MDA-MB-468,cell,P-MTAB-44941,P-MTAB-44940,J132_EPF09P9_MDA-MB-468_breast_908123,P-MTAB-44937,J132_EPF09P9_MDA-MB-468_breast_908123:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172948120113978_F09,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172948120113978_F09.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.16.zip,MDA-MB-468
J132_EPF10P9_SU-DHL-6_Blood_1331037,Homo sapiens,SU-DHL-6,cell,P-MTAB-44941,P-MTAB-44940,J132_EPF10P9_SU-DHL-6_Blood_1331037,P-MTAB-44937,J132_EPF10P9_SU-DHL-6_Blood_1331037:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172948120113978_F10,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172948120113978_F10.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.16.zip,SU-DHL-6
J132_EPF11P9_RERF-LC-KJ_Lung:NSCLC_1298537,Homo sapiens,RERF-LC-KJ,cell,P-MTAB-44941,P-MTAB-44940,J132_EPF11P9_RERF-LC-KJ_Lung:NSCLC_1298537,P-MTAB-44937,J132_EPF11P9_RERF-LC-KJ_Lung:NSCLC_1298537:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172948120113978_F11,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172948120113978_F11.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.17.zip,RERF-LC-KJ
J132_EPG01P9_COR-L95_Lung_1297439,Homo sapiens,COR-L95,cell,P-MTAB-44941,P-MTAB-44940,J132_EPG01P9_COR-L95_Lung_1297439,P-MTAB-44937,J132_EPG01P9_COR-L95_Lung_1297439:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172948120113978_G01,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172948120113978_G01.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.17.zip,COR-L95
J132_EPG02P9_MHH-CALL-2_haematopoietic_and_lymphoid_tissue_908132,Homo sapiens,MHH-CALL-2,cell,P-MTAB-44941,P-MTAB-44940,J132_EPG02P9_MHH-CALL-2_haematopoietic_and_lymphoid_tissue_908132,P-MTAB-44937,J132_EPG02P9_MHH-CALL-2_haematopoietic_and_lymphoid_tissue_908132:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172948120113978_G02,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172948120113978_G02.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.17.zip,MHH-CALL-2
J132_EPG03P9_COR-L303_Lung_1297438,Homo sapiens,COR-L303,cell,P-MTAB-44941,P-MTAB-44940,J132_EPG03P9_COR-L303_Lung_1297438,P-MTAB-44937,J132_EPG03P9_COR-L303_Lung_1297438:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172948120113978_G03,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172948120113978_G03.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.18.zip,COR-L303
J132_EPG04P9_MDA-MB-415_breast_924240,Homo sapiens,MDA-MB-415,cell,P-MTAB-44941,P-MTAB-44940,J132_EPG04P9_MDA-MB-415_breast_924240,P-MTAB-44937,J132_EPG04P9_MDA-MB-415_breast_924240:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172948120113978_G04,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172948120113978_G04.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.18.zip,MDA-MB-415
J132_EPG05P9_JHOS-3_Ovary_1480358,Homo sapiens,JHOS-3,cell,P-MTAB-44941,P-MTAB-44940,J132_EPG05P9_JHOS-3_Ovary_1480358,P-MTAB-44937,J132_EPG05P9_JHOS-3_Ovary_1480358:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172948120113978_G05,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172948120113978_G05.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.18.zip,JHOS-3
J132_EPG06P9_NB4_haematopoietic_and_lymphoid_tissue_1323913,Homo sapiens,NB4,cell,P-MTAB-44941,P-MTAB-44940,J132_EPG06P9_NB4_haematopoietic_and_lymphoid_tissue_1323913,P-MTAB-44937,J132_EPG06P9_NB4_haematopoietic_and_lymphoid_tissue_1323913:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172948120113978_G06,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172948120113978_G06.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.18.zip,NB4
J132_EPG07P9_IOSE-397_Ovary_1479992,Homo sapiens,IOSE-397,cell,P-MTAB-44941,P-MTAB-44940,J132_EPG07P9_IOSE-397_Ovary_1479992,P-MTAB-44937,J132_EPG07P9_IOSE-397_Ovary_1479992:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172948120113978_G07,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172948120113978_G07.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.18.zip,IOSE-397
J132_EPG08P9_HCE-7_Esophagus_998179,Homo sapiens,HCE-7,cell,P-MTAB-44941,P-MTAB-44940,J132_EPG08P9_HCE-7_Esophagus_998179,P-MTAB-44937,J132_EPG08P9_HCE-7_Esophagus_998179:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172948120113978_G08,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172948120113978_G08.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.19.zip,HCE-7
J132_EPG09P9_UE6E7T-3_Blood_1331060,Homo sapiens,UE6E7T-3,cell,P-MTAB-44941,P-MTAB-44940,J132_EPG09P9_UE6E7T-3_Blood_1331060,P-MTAB-44937,J132_EPG09P9_UE6E7T-3_Blood_1331060:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172948120113978_G09,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172948120113978_G09.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.19.zip,UE6E7T-3
J132_EPG10P9_OV-7_Ovary_1480360,Homo sapiens,OV-7,cell,P-MTAB-44941,P-MTAB-44940,J132_EPG10P9_OV-7_Ovary_1480360,P-MTAB-44937,J132_EPG10P9_OV-7_Ovary_1480360:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172948120113978_G10,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172948120113978_G10.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.19.zip,OV-7
J132_EPG11P9_BICR31_Head & Neck_1290725,Homo sapiens,BICR31,cell,P-MTAB-44941,P-MTAB-44940,J132_EPG11P9_BICR31_Head & Neck_1290725,P-MTAB-44937,J132_EPG11P9_BICR31_Head & Neck_1290725:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172948120113978_G11,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172948120113978_G11.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.19.zip,BICR31
J132_EPH05P9_NCI-H1436_lung_908469,Homo sapiens,NCI-H1436,cell,P-MTAB-44941,P-MTAB-44940,J132_EPH05P9_NCI-H1436_lung_908469,P-MTAB-44937,J132_EPH05P9_NCI-H1436_lung_908469:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172948120113978_H05,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172948120113978_H05.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.21.zip,NCI-H1436
J132_EPH06P9_CADO-ES1_bone_753539,Homo sapiens,CADO-ES1,cell,P-MTAB-44941,P-MTAB-44940,J132_EPH06P9_CADO-ES1_bone_753539,P-MTAB-44937,J132_EPH06P9_CADO-ES1_bone_753539:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172948120113978_H06,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172948120113978_H06.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.21.zip,CADO-ES1
J132_EPH07P9_JHOS-2_Ovary_1479995,Homo sapiens,JHOS-2,cell,P-MTAB-44941,P-MTAB-44940,J132_EPH07P9_JHOS-2_Ovary_1479995,P-MTAB-44937,J132_EPH07P9_JHOS-2_Ovary_1479995:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172948120113978_H07,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172948120113978_H07.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.21.zip,JHOS-2
J132_EPH09P9_YT_haematopoietic_and_lymphoid_tissue_946358,Homo sapiens,YT,cell,P-MTAB-44941,P-MTAB-44940,J132_EPH09P9_YT_haematopoietic_and_lymphoid_tissue_946358,P-MTAB-44937,J132_EPH09P9_YT_haematopoietic_and_lymphoid_tissue_946358:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172948120113978_H09,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172948120113978_H09.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.22.zip,YT
J132_EPH10P9_SK-GT-4_Esophagus_1503365,Homo sapiens,SK-GT-4,cell,P-MTAB-44941,P-MTAB-44940,J132_EPH10P9_SK-GT-4_Esophagus_1503365,P-MTAB-44937,J132_EPH10P9_SK-GT-4_Esophagus_1503365:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172948120113978_H10,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172948120113978_H10.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.22.zip,SK-GT-4
J132_EPH11P9_RWPE2-W99_Prostate_1331028,Homo sapiens,RWPE2-W99,cell,P-MTAB-44941,P-MTAB-44940,J132_EPH11P9_RWPE2-W99_Prostate_1331028,P-MTAB-44937,J132_EPH11P9_RWPE2-W99_Prostate_1331028:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172948120113978_H11,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172948120113978_H11.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.22.zip,RWPE2-W99
J132_EPA01P10_UACC-812_breast_910910,Homo sapiens,UACC-812,cell,P-MTAB-44941,P-MTAB-44940,J132_EPA01P10_UACC-812_breast_910910,P-MTAB-44937,J132_EPA01P10_UACC-812_breast_910910:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994173212120213068_A01,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994173212120213068_A01.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.1.zip,UACC-812
J132_EPA02P10_SNU-61_large_intestine_1660035,Homo sapiens,SNU-61,cell,P-MTAB-44941,P-MTAB-44940,J132_EPA02P10_SNU-61_large_intestine_1660035,P-MTAB-44937,J132_EPA02P10_SNU-61_large_intestine_1660035:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994173212120213068_A02,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994173212120213068_A02.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.1.zip,SNU-61
J132_EPA03P10_SIG-M5_Blood_909715,Homo sapiens,SIG-M5,cell,P-MTAB-44941,P-MTAB-44940,J132_EPA03P10_SIG-M5_Blood_909715,P-MTAB-44937,J132_EPA03P10_SIG-M5_Blood_909715:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994173212120213068_A03,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994173212120213068_A03.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.1.zip,SIG-M5
J132_EPA04P10_ALL-SIL_Blood_1295740,Homo sapiens,ALL-SIL,cell,P-MTAB-44941,P-MTAB-44940,J132_EPA04P10_ALL-SIL_Blood_1295740,P-MTAB-44937,J132_EPA04P10_ALL-SIL_Blood_1295740:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994173212120213068_A04,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994173212120213068_A04.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.1.zip,ALL-SIL
J132_EPA05P10_KMS-12-BM_Blood_907281,Homo sapiens,KMS-12-BM,cell,P-MTAB-44941,P-MTAB-44940,J132_EPA05P10_KMS-12-BM_Blood_907281,P-MTAB-44937,J132_EPA05P10_KMS-12-BM_Blood_907281:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994173212120213068_A05,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994173212120213068_A05.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.1.zip,KMS-12-BM
J132_EPB01P10_TE-441-T_soft_tissue_924248,Homo sapiens,TE-441-T,cell,P-MTAB-44941,P-MTAB-44940,J132_EPB01P10_TE-441-T_soft_tissue_924248,P-MTAB-44937,J132_EPB01P10_TE-441-T_soft_tissue_924248:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994173212120213068_B01,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994173212120213068_B01.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.3.zip,TE-441-T
J132_EPB02P10_SNU-175_large_intestine_1659928,Homo sapiens,SNU-175,cell,P-MTAB-44941,P-MTAB-44940,J132_EPB02P10_SNU-175_large_intestine_1659928,P-MTAB-44937,J132_EPB02P10_SNU-175_large_intestine_1659928:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994173212120213068_B02,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994173212120213068_B02.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.3.zip,SNU-175
J132_EPB03P10_SF295_Brain_905985,Homo sapiens,SF295,cell,P-MTAB-44941,P-MTAB-44940,J132_EPB03P10_SF295_Brain_905985,P-MTAB-44937,J132_EPB03P10_SF295_Brain_905985:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994173212120213068_B03,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994173212120213068_B03.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.4.zip,SF295
J132_EPB04P10_AsPC-1_Pancreas_910702,Homo sapiens,AsPC-1,cell,P-MTAB-44941,P-MTAB-44940,J132_EPB04P10_AsPC-1_Pancreas_910702,P-MTAB-44937,J132_EPB04P10_AsPC-1_Pancreas_910702:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994173212120213068_B04,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994173212120213068_B04.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.4.zip,AsPC-1
J132_EPB05P10_KYSE-180_Esophagus_907318,Homo sapiens,KYSE-180,cell,P-MTAB-44941,P-MTAB-44940,J132_EPB05P10_KYSE-180_Esophagus_907318,P-MTAB-44937,J132_EPB05P10_KYSE-180_Esophagus_907318:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994173212120213068_B05,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994173212120213068_B05.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.4.zip,KYSE-180
J132_EPB06P10_CS1_Bone_1290795,Homo sapiens,CS1,cell,P-MTAB-44941,P-MTAB-44940,J132_EPB06P10_CS1_Bone_1290795,P-MTAB-44937,J132_EPB06P10_CS1_Bone_1290795:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994173212120213068_B06,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994173212120213068_B06.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.4.zip,CS1
J132_EPB07P10_Raji_Blood_909262,Homo sapiens,Raji,cell,P-MTAB-44941,P-MTAB-44940,J132_EPB07P10_Raji_Blood_909262,P-MTAB-44937,J132_EPB07P10_Raji_Blood_909262:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994173212120213068_B07,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994173212120213068_B07.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.5.zip,Raji
J132_EPB08P10_NCI-N87_Stomach_908461,Homo sapiens,NCI-N87,cell,P-MTAB-44941,P-MTAB-44940,J132_EPB08P10_NCI-N87_Stomach_908461,P-MTAB-44937,J132_EPB08P10_NCI-N87_Stomach_908461:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994173212120213068_B08,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994173212120213068_B08.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.5.zip,NCI-N87
J132_EPB09P10_MIA-PaCa-2_Pancreas_724870,Homo sapiens,MIA-PaCa-2,cell,P-MTAB-44941,P-MTAB-44940,J132_EPB09P10_MIA-PaCa-2_Pancreas_724870,P-MTAB-44937,J132_EPB09P10_MIA-PaCa-2_Pancreas_724870:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994173212120213068_B09,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994173212120213068_B09.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.5.zip,MIA-PaCa-2
J132_EPC01P10_TC-YIK_Cervix_946357,Homo sapiens,TC-YIK,cell,P-MTAB-44941,P-MTAB-44940,J132_EPC01P10_TC-YIK_Cervix_946357,P-MTAB-44937,J132_EPC01P10_TC-YIK_Cervix_946357:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994173212120213068_C01,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994173212120213068_C01.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.6.zip,TC-YIK
J132_EPC02P10_SNU-283_large_intestine_1659929,Homo sapiens,SNU-283,cell,P-MTAB-44941,P-MTAB-44940,J132_EPC02P10_SNU-283_large_intestine_1659929,P-MTAB-44937,J132_EPC02P10_SNU-283_large_intestine_1659929:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994173212120213068_C02,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994173212120213068_C02.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.6.zip,SNU-283
J132_EPC03P10_A3-KAW_Blood_910935,Homo sapiens,A3-KAW,cell,P-MTAB-44941,P-MTAB-44940,J132_EPC03P10_A3-KAW_Blood_910935,P-MTAB-44937,J132_EPC03P10_A3-KAW_Blood_910935:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994173212120213068_C03,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994173212120213068_C03.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.6.zip,A3-KAW
J132_EPC04P10_BONNA-12_Blood_906695,Homo sapiens,BONNA-12,cell,P-MTAB-44941,P-MTAB-44940,J132_EPC04P10_BONNA-12_Blood_906695,P-MTAB-44937,J132_EPC04P10_BONNA-12_Blood_906695:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994173212120213068_C04,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994173212120213068_C04.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.7.zip,BONNA-12
J132_EPC05P10_KMOE-2_Blood_907280,Homo sapiens,KMOE-2,cell,P-MTAB-44941,P-MTAB-44940,J132_EPC05P10_KMOE-2_Blood_907280,P-MTAB-44937,J132_EPC05P10_KMOE-2_Blood_907280:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994173212120213068_C05,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994173212120213068_C05.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.7.zip,KMOE-2
J132_EPC06P10_ECC4_gastrointestinal_tract_(site_indeterminate)_906850,Homo sapiens,ECC4,cell,P-MTAB-44941,P-MTAB-44940,J132_EPC06P10_ECC4_gastrointestinal_tract_(site_indeterminate)_906850,P-MTAB-44937,J132_EPC06P10_ECC4_gastrointestinal_tract_(site_indeterminate)_906850:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994173212120213068_C06,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994173212120213068_C06.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.7.zip,ECC4
J132_EPC07P10_PWR-1E_Prostate_1330993,Homo sapiens,PWR-1E,cell,P-MTAB-44941,P-MTAB-44940,J132_EPC07P10_PWR-1E_Prostate_1330993,P-MTAB-44937,J132_EPC07P10_PWR-1E_Prostate_1330993:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994173212120213068_C07,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994173212120213068_C07.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.7.zip,PWR-1E
J132_EPC08P10_NCI-H748_lung_909194,Homo sapiens,NCI-H748,cell,P-MTAB-44941,P-MTAB-44940,J132_EPC08P10_NCI-H748_lung_909194,P-MTAB-44937,J132_EPC08P10_NCI-H748_lung_909194:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994173212120213068_C08,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994173212120213068_C08.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.8.zip,NCI-H748
